,LeafNodeName,FullPath,common,female,male
3402,trapezoid_l,2_20_mAnatomy/Skeleton_system/Arm_ABCDEFGL/Trapezoid_L,True,True,True
3403,triquetral_triangular_l,2_20_mAnatomy/Skeleton_system/Arm_ABCDEFGL/Triquetral_triangular_L,True,True,True
3404,ulna_forearm_antebrachium_l,2_20_mAnatomy/Skeleton_system/Arm_ABCDEFGL/Ulna_forearm_antebrachium_L,True,True,True
3405,abcdefg1st_distal_phalanx_pollex_r,2_20_mAnatomy/Skeleton_system/Arm_ABCDEFGR/ABCDEFG1st_Distal_phalanx_pollex_R,True,True,True
3406,abcdefg1st_metacarpal_pollex_r,2_20_mAnatomy/Skeleton_system/Arm_ABCDEFGR/ABCDEFG1st_Metacarpal_pollex_R,True,True,True
3407,abcdefg1st_proximal_phalanx_pollex_r,2_20_mAnatomy/Skeleton_system/Arm_ABCDEFGR/ABCDEFG1st_Proximal_phalanx_pollex_R,True,True,True
3408,abcdefg2nd_distal_phalanx_hand_r,2_20_mAnatomy/Skeleton_system/Arm_ABCDEFGR/ABCDEFG2nd_Distal_phalanx_hand_R,True,True,True
3409,abcdefg2nd_metacarpal_r,2_20_mAnatomy/Skeleton_system/Arm_ABCDEFGR/ABCDEFG2nd_Metacarpal_R,True,True,True
3410,abcdefg2nd_middle_phalanx_hand_r,2_20_mAnatomy/Skeleton_system/Arm_ABCDEFGR/ABCDEFG2nd_Middle_phalanx_hand_R,True,True,True
3411,abcdefg2nd_proximal_phalanx_hand_r,2_20_mAnatomy/Skeleton_system/Arm_ABCDEFGR/ABCDEFG2nd_Proximal_phalanx_hand_R,True,True,True
3412,abcdefg3rd_distal_phalanx_hand_r,2_20_mAnatomy/Skeleton_system/Arm_ABCDEFGR/ABCDEFG3rd_Distal_phalanx_hand_R,True,True,True
3413,abcdefg3rd_metacarpal_r,2_20_mAnatomy/Skeleton_system/Arm_ABCDEFGR/ABCDEFG3rd_Metacarpal_R,True,True,True
3414,abcdefg3rd_middle_phalanx_hand_r,2_20_mAnatomy/Skeleton_system/Arm_ABCDEFGR/ABCDEFG3rd_Middle_phalanx_hand_R,True,True,True
3415,abcdefg3rd_proximal_phalanx_hand_r,2_20_mAnatomy/Skeleton_system/Arm_ABCDEFGR/ABCDEFG3rd_Proximal_phalanx_hand_R,True,True,True
3416,abcdefg4th_distal_phalanx_hand_r,2_20_mAnatomy/Skeleton_system/Arm_ABCDEFGR/ABCDEFG4th_Distal_phalanx_hand_R,True,True,True
3417,abcdefg4th_metacarpal_r,2_20_mAnatomy/Skeleton_system/Arm_ABCDEFGR/ABCDEFG4th_Metacarpal_R,True,True,True
3418,abcdefg4th_middle_phalanx_hand_r,2_20_mAnatomy/Skeleton_system/Arm_ABCDEFGR/ABCDEFG4th_Middle_phalanx_hand_R,True,True,True
3419,abcdefg4th_proximal_phalanx_hand_r,2_20_mAnatomy/Skeleton_system/Arm_ABCDEFGR/ABCDEFG4th_Proximal_phalanx_hand_R,True,True,True
3420,abcdefg5th_distal_phalanx_hand_r,2_20_mAnatomy/Skeleton_system/Arm_ABCDEFGR/ABCDEFG5th_Distal_phalanx_hand_R,True,True,True
3421,abcdefg5th_metacarpal_r,2_20_mAnatomy/Skeleton_system/Arm_ABCDEFGR/ABCDEFG5th_Metacarpal_R,True,True,True
3422,abcdefg5th_middle_phalanx_hand_r,2_20_mAnatomy/Skeleton_system/Arm_ABCDEFGR/ABCDEFG5th_Middle_phalanx_hand_R,True,True,True
3423,abcdefg5th_proximal_phalanx_hand_r,2_20_mAnatomy/Skeleton_system/Arm_ABCDEFGR/ABCDEFG5th_Proximal_phalanx_hand_R,True,True,True
3424,capitate_r,2_20_mAnatomy/Skeleton_system/Arm_ABCDEFGR/Capitate_R,True,True,True
3425,clavicle_r,2_20_mAnatomy/Skeleton_system/Arm_ABCDEFGR/Clavicle_R,True,True,True
3426,glenoid_labrum_r,2_20_mAnatomy/Skeleton_system/Arm_ABCDEFGR/Glenoid_labrum_R,True,True,True
3427,hamate_r,2_20_mAnatomy/Skeleton_system/Arm_ABCDEFGR/Hamate_R,True,True,True
3428,humerus_arm_brachium_r,2_20_mAnatomy/Skeleton_system/Arm_ABCDEFGR/Humerus_arm_brachium_R,True,True,True
3429,lunate_r,2_20_mAnatomy/Skeleton_system/Arm_ABCDEFGR/Lunate_R,True,True,True
3430,pisiform_r,2_20_mAnatomy/Skeleton_system/Arm_ABCDEFGR/Pisiform_R,True,True,True
3431,radius_forearm_antebrachium_r,2_20_mAnatomy/Skeleton_system/Arm_ABCDEFGR/Radius_forearm_antebrachium_R,True,True,True
3432,scaphoid_r,2_20_mAnatomy/Skeleton_system/Arm_ABCDEFGR/Scaphoid_R,True,True,True
3433,scapula_r,2_20_mAnatomy/Skeleton_system/Arm_ABCDEFGR/Scapula_R,True,True,True
3434,trapezium_r,2_20_mAnatomy/Skeleton_system/Arm_ABCDEFGR/Trapezium_R,True,True,True
3435,trapezoid_r,2_20_mAnatomy/Skeleton_system/Arm_ABCDEFGR/Trapezoid_R,True,True,True
3436,triquetral_triangular_r,2_20_mAnatomy/Skeleton_system/Arm_ABCDEFGR/Triquetral_triangular_R,True,True,True
3437,ulna_forearm_antebrachium_r,2_20_mAnatomy/Skeleton_system/Arm_ABCDEFGR/Ulna_forearm_antebrachium_R,True,True,True
3438,auricular_456ear789_cartilage_l,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/Auricular_456ear789_cartilage_L,True,True,True
3439,auricular_456ear789_cartilage_r,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/Auricular_456ear789_cartilage_R,True,True,True
3440,c01_atlas,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/C01_Atlas,True,True,True
3441,c02_axis,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/C02_Axis,True,True,True
3442,c03_vertebra,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/C03_Vertebra,True,True,True
3443,c04_vertebra,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/C04_Vertebra,True,True,True
3444,c05_vertebra,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/C05_Vertebra,True,True,True
3445,c06_vertebra,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/C06_Vertebra,True,True,True
3446,c07_vertebra,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/C07_Vertebra,True,True,True
3447,c02246c03_intervertebral_disc,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/C02246C03_Intervertebral_disc,True,True,True
3448,c03246c04_intervertebral_disc,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/C03246C04_Intervertebral_disc,True,True,True
3449,c04246c05_intervertebral_disc,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/C04246C05_Intervertebral_disc,True,True,True
3450,c05246c06_intervertebral_disc,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/C05246C06_Intervertebral_disc,True,True,True
3451,c06246c07_intervertebral_disc,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/C06246C07_Intervertebral_disc,True,True,True
3452,c07246t01_intervertebral_disc,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/C07246T01_Intervertebral_disc,True,True,True
3453,canine_cuspid_06_r,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/Canine_cuspid_06_R,True,True,True
3454,canine_cuspid_11_l,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/Canine_cuspid_11_L,True,True,True
3455,canine_cuspid_22_l,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/Canine_cuspid_22_L,True,True,True
3456,canine_cuspid_27_r,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/Canine_cuspid_27_R,True,True,True
3457,carotid_canal_l,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/Carotid_canal_L,True,True,True
3458,carotid_canal_r,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/Carotid_canal_R,True,True,True
3459,cartilage_of_auditory_tube_l,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/Cartilage_of_auditory_tube_L,True,True,True
3460,cartilage_of_auditory_tube_r,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/Cartilage_of_auditory_tube_R,True,True,True
3461,condyloid_foramen_l,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/Condyloid_foramen_L,True,True,True
3462,condyloid_foramen_r,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/Condyloid_foramen_R,True,True,True
3463,cricoid_cartilage,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/Cricoid_cartilage,True,True,True
3464,epiglottis,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/Epiglottis,True,True,True
3465,ethmoid,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/Ethmoid,True,True,True
3466,ethmoid_cribriform_plate_l,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/Ethmoid_cribriform_plate_L,True,True,True
3467,ethmoid_cribriform_plate_r,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/Ethmoid_cribriform_plate_R,True,True,True
3468,ethmoid_crista_galli,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/Ethmoid_crista_galli,True,True,True
3469,ethmoid_perpendicular_plate,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/Ethmoid_perpendicular_plate,True,True,True
3470,ethmoid_sinuses_l,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/Ethmoid_sinuses_L,True,True,True
3471,ethmoid_sinuses_r,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/Ethmoid_sinuses_R,True,True,True
3472,external_auditory_acoustic_meatus_l,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/External_auditory_acoustic_meatus_L,True,True,True
3473,external_auditory_acoustic_meatus_r,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/External_auditory_acoustic_meatus_R,True,True,True
3474,foramen_lacerum_occipital_surface_l,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/Foramen_lacerum_occipital_surface_L,True,True,True
3475,foramen_lacerum_occipital_surface_r,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/Foramen_lacerum_occipital_surface_R,True,True,True
3476,foramen_lacerum_sphenoidal_surface_l,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/Foramen_lacerum_sphenoidal_surface_L,True,True,True
3477,foramen_lacerum_sphenoidal_surface_r,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/Foramen_lacerum_sphenoidal_surface_R,True,True,True
3478,foramen_lacerum_temporal_surface_l,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/Foramen_lacerum_temporal_surface_L,True,True,True
3479,foramen_lacerum_temporal_surface_r,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/Foramen_lacerum_temporal_surface_R,True,True,True
3480,foramen_magnum,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/Foramen_magnum,True,True,True
3481,foramen_ovale_l,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/Foramen_ovale_L,True,True,True
3482,foramen_ovale_r,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/Foramen_ovale_R,True,True,True
3483,foramen_rotundum_l,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/Foramen_rotundum_L,True,True,True
3484,foramen_rotundum_r,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/Foramen_rotundum_R,True,True,True
3485,foramen_spinosum_l,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/Foramen_spinosum_L,True,True,True
3486,foramen_spinosum_r,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/Foramen_spinosum_R,True,True,True
3487,frontal,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/Frontal,True,True,True
3488,frontal_sinuses,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/Frontal_sinuses,True,True,True
3489,greater_alar_456major_alar_lower_lateral789_cartilage_l,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/Greater_alar_456major_alar_lower_lateral789_cartilage_L,True,True,True
3490,greater_alar_456major_alar_lower_lateral789_cartilage_r,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/Greater_alar_456major_alar_lower_lateral789_cartilage_R,True,True,True
3491,hyoid_os_hyoideum_lingual_bone,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/Hyoid_os_hyoideum_lingual_bone,True,True,True
3492,hypoglossal_canal_l,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/Hypoglossal_canal_L,True,True,True
3493,hypoglossal_canal_r,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/Hypoglossal_canal_R,True,True,True
3494,incisor_central_08_r,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/Incisor_central_08_R,True,True,True
3495,incisor_central_09_l,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/Incisor_central_09_L,True,True,True
3496,incisor_central_24_l,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/Incisor_central_24_L,True,True,True
3497,incisor_central_25_r,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/Incisor_central_25_R,True,True,True
3498,incisor_lateral_07_r,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/Incisor_lateral_07_R,True,True,True
3499,incisor_lateral_10_l,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/Incisor_lateral_10_L,True,True,True
3500,incisor_lateral_23_l,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/Incisor_lateral_23_L,True,True,True
3501,incisor_lateral_26_r,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/Incisor_lateral_26_R,True,True,True
3502,infraorbital_canal_and_foramen_l,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/Infraorbital_canal_and_foramen_L,True,True,True
3503,infraorbital_canal_and_foramen_r,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/Infraorbital_canal_and_foramen_R,True,True,True
3504,internal_auditory_acoustic_meatus_l,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/Internal_auditory_acoustic_meatus_L,True,True,True
3505,internal_auditory_acoustic_meatus_r,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/Internal_auditory_acoustic_meatus_R,True,True,True
3506,jugular_foramen_occipital_surface_l,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/Jugular_foramen_occipital_surface_L,True,True,True
3507,jugular_foramen_occipital_surface_r,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/Jugular_foramen_occipital_surface_R,True,True,True
3508,jugular_foramen_temporal_surface_l,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/Jugular_foramen_temporal_surface_L,True,True,True
3509,jugular_foramen_temporal_surface_r,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/Jugular_foramen_temporal_surface_R,True,True,True
3510,lacrimal_l,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/Lacrimal_L,True,True,True
3511,lacrimal_r,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/Lacrimal_R,True,True,True
3512,lateral_456upper_lateral_nasal789_cartilage_l,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/Lateral_456upper_lateral_nasal789_cartilage_L,True,True,True
3513,lateral_456upper_lateral_nasal789_cartilage_r,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/Lateral_456upper_lateral_nasal789_cartilage_R,True,True,True
3514,mandible_body,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/Mandible_body,True,True,True
3515,mandible_mandibular_foramen_l,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/Mandible_mandibular_foramen_L,True,True,True
3516,mandible_mandibular_foramen_r,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/Mandible_mandibular_foramen_R,True,True,True
3517,mandible_mental_foramen_l,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/Mandible_mental_foramen_L,True,True,True
3518,mandible_mental_foramen_r,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/Mandible_mental_foramen_R,True,True,True
3519,mastoid_foramen_l,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/Mastoid_foramen_L,True,True,True
3520,mastoid_foramen_r,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/Mastoid_foramen_R,True,True,True
3521,maxilla_body_l,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/Maxilla_body_L,True,True,True
3522,maxilla_body_r,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/Maxilla_body_R,True,True,True
3523,maxilla_hard_palate_l,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/Maxilla_hard_palate_L,True,True,True
3524,maxilla_hard_palate_r,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/Maxilla_hard_palate_R,True,True,True
3525,maxillary_sinus_l,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/Maxillary_sinus_L,True,True,True
3526,maxillary_sinus_r,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/Maxillary_sinus_R,True,True,True
3527,molar_first_03_r,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/Molar_first_03_R,True,True,True
3528,molar_first_14_l,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/Molar_first_14_L,True,True,True
3529,molar_first_19_l,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/Molar_first_19_L,True,True,True
3530,molar_first_30_r,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/Molar_first_30_R,True,True,True
3531,molar_second_02_r,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/Molar_second_02_R,True,True,True
3532,molar_second_15_l,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/Molar_second_15_L,True,True,True
3533,molar_second_18_l,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/Molar_second_18_L,True,True,True
3534,molar_second_31_r,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/Molar_second_31_R,True,True,True
3535,molar_third_wisdom_01_r,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/Molar_third_wisdom_01_R,True,True,True
3536,molar_third_wisdom_16_l,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/Molar_third_wisdom_16_L,True,True,True
3537,molar_third_wisdom_17_l,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/Molar_third_wisdom_17_L,True,True,True
3538,molar_third_wisdom_32_r,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/Molar_third_wisdom_32_R,True,True,True
3539,nasal_concha_turbinate_inferior_lower_l,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/Nasal_concha_turbinate_inferior_lower_L,True,True,True
3540,nasal_concha_turbinate_inferior_lower_r,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/Nasal_concha_turbinate_inferior_lower_R,True,True,True
3541,nasal_l,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/Nasal_L,True,True,True
3542,nasal_r,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/Nasal_R,True,True,True
3543,occipital,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/Occipital,True,True,True
3544,optic_foramen_l,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/Optic_foramen_L,True,True,True
3545,optic_foramen_r,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/Optic_foramen_R,True,True,True
3546,palatine_l,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/Palatine_L,True,True,True
3547,palatine_r,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/Palatine_R,True,True,True
3548,parietal_l,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/Parietal_L,True,True,True
3549,parietal_r,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/Parietal_R,True,True,True
3550,premolar_bicuspid_first_05_r,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/Premolar_bicuspid_first_05_R,True,True,True
3551,premolar_bicuspid_first_12_l,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/Premolar_bicuspid_first_12_L,True,True,True
3552,premolar_bicuspid_first_21_l,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/Premolar_bicuspid_first_21_L,True,True,True
3553,premolar_bicuspid_first_28_r,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/Premolar_bicuspid_first_28_R,True,True,True
3554,premolar_bicuspid_second_04_r,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/Premolar_bicuspid_second_04_R,True,True,True
3555,premolar_bicuspid_second_13_l,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/Premolar_bicuspid_second_13_L,True,True,True
3556,premolar_bicuspid_second_20_l,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/Premolar_bicuspid_second_20_L,True,True,True
3557,premolar_bicuspid_second_29_r,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/Premolar_bicuspid_second_29_R,True,True,True
3558,pterygoid_canal_l,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/Pterygoid_canal_L,True,True,True
3559,pterygoid_canal_r,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/Pterygoid_canal_R,True,True,True
3560,septal_cartilage,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/Septal_cartilage,True,True,True
3561,sphenoid,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/Sphenoid,True,True,True
3562,stylomastoid_foramen_l,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/Stylomastoid_foramen_L,True,True,True
3563,stylomastoid_foramen_r,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/Stylomastoid_foramen_R,True,True,True
3564,superior_orbital_fissure_l,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/Superior_orbital_fissure_L,True,True,True
3565,superior_orbital_fissure_r,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/Superior_orbital_fissure_R,True,True,True
3566,temporal_l,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/Temporal_L,True,True,True
3567,temporal_r,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/Temporal_R,True,True,True
3568,thyroid_cartilage,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/Thyroid_cartilage,True,True,True
3569,vomer,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/Vomer,True,True,True
3570,zygomatic_body_l,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/Zygomatic_body_L,True,True,True
3571,zygomatic_body_r,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/Zygomatic_body_R,True,True,True
3572,zygomatic_zygomatic_orbital_foramen_l,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/Zygomatic_zygomatic_orbital_foramen_L,True,True,True
3573,zygomatic_zygomatic_orbital_foramen_r,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/Zygomatic_zygomatic_orbital_foramen_R,True,True,True
3574,zygomatic_zygomaticofacial_foramen_l,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/Zygomatic_zygomaticofacial_foramen_L,True,True,True
3575,zygomatic_zygomaticofacial_foramen_r,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/Zygomatic_zygomaticofacial_foramen_R,True,True,True
3576,zygomatic_zygomaticotemporal_foramen_l,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/Zygomatic_zygomaticotemporal_foramen_L,True,True,True
3577,zygomatic_zygomaticotemporal_foramen_r,2_20_mAnatomy/Skeleton_system/Head_anABCDEFGd_Neck/Zygomatic_zygomaticotemporal_foramen_R,True,True,True
3578,abcdefg1st_distal_phalanx_hallux_l,2_20_mAnatomy/Skeleton_system/LoweABCDEFGr_Limb_L/Common/ABCDEFG1st_Distal_phalanx_hallux_L,True,True,True
3579,abcdefg1st_metatarsal_hallux_l,2_20_mAnatomy/Skeleton_system/LoweABCDEFGr_Limb_L/Common/ABCDEFG1st_Metatarsal_hallux_L,True,True,True
3580,abcdefg1st_proximal_phalanx_hallux_l,2_20_mAnatomy/Skeleton_system/LoweABCDEFGr_Limb_L/Common/ABCDEFG1st_Proximal_phalanx_hallux_L,True,True,True
3581,abcdefg2nd_distal_phalanx_foot_l,2_20_mAnatomy/Skeleton_system/LoweABCDEFGr_Limb_L/Common/ABCDEFG2nd_Distal_phalanx_foot_L,True,True,True
3582,abcdefg2nd_metatarsal_l,2_20_mAnatomy/Skeleton_system/LoweABCDEFGr_Limb_L/Common/ABCDEFG2nd_Metatarsal_L,True,True,True
3583,abcdefg2nd_middle_phalanx_foot_l,2_20_mAnatomy/Skeleton_system/LoweABCDEFGr_Limb_L/Common/ABCDEFG2nd_Middle_phalanx_foot_L,True,True,True
3584,abcdefg2nd_proximal_phalanx_foot_l,2_20_mAnatomy/Skeleton_system/LoweABCDEFGr_Limb_L/Common/ABCDEFG2nd_Proximal_phalanx_foot_L,True,True,True
3585,abcdefg3rd_distal_phalanx_foot_l,2_20_mAnatomy/Skeleton_system/LoweABCDEFGr_Limb_L/Common/ABCDEFG3rd_Distal_phalanx_foot_L,True,True,True
3586,abcdefg3rd_metatarsal_l,2_20_mAnatomy/Skeleton_system/LoweABCDEFGr_Limb_L/Common/ABCDEFG3rd_Metatarsal_L,True,True,True
3587,abcdefg3rd_middle_phalanx_foot_l,2_20_mAnatomy/Skeleton_system/LoweABCDEFGr_Limb_L/Common/ABCDEFG3rd_Middle_phalanx_foot_L,True,True,True
3588,abcdefg3rd_proximal_phalanx_foot_l,2_20_mAnatomy/Skeleton_system/LoweABCDEFGr_Limb_L/Common/ABCDEFG3rd_Proximal_phalanx_foot_L,True,True,True
3589,abcdefg4th_distal_phalanx_foot_l,2_20_mAnatomy/Skeleton_system/LoweABCDEFGr_Limb_L/Common/ABCDEFG4th_Distal_phalanx_foot_L,True,True,True
3590,abcdefg4th_metatarsal_l,2_20_mAnatomy/Skeleton_system/LoweABCDEFGr_Limb_L/Common/ABCDEFG4th_Metatarsal_L,True,True,True
3591,abcdefg4th_middle_phalanx_foot_l,2_20_mAnatomy/Skeleton_system/LoweABCDEFGr_Limb_L/Common/ABCDEFG4th_Middle_phalanx_foot_L,True,True,True
3592,abcdefg4th_proximal_phalanx_foot_l,2_20_mAnatomy/Skeleton_system/LoweABCDEFGr_Limb_L/Common/ABCDEFG4th_Proximal_phalanx_foot_L,True,True,True
